Source node name,Source node type,Relationship type,Target node type,Target node name
DB04180,DRUG,DRUG_TARGETS,TARGET,P00918
DB04182,DRUG,DRUG_TARGETS,TARGET,O34667
DB04183,DRUG,DRUG_TARGETS,TARGET,Q8GBW6
DB04185,DRUG,DRUG_TARGETS,TARGET,P50440
DB04185,DRUG,DRUG_TARGETS,TARGET,P00480
DB04186,DRUG,DRUG_TARGETS,TARGET,P24941
DB04187,DRUG,DRUG_TARGETS,TARGET,P09488
DB04188,DRUG,DRUG_TARGETS,TARGET,Q9NWM0
DB04190,DRUG,DRUG_TARGETS,TARGET,P03366
DB04191,DRUG,DRUG_TARGETS,TARGET,P05896
DB04194,DRUG,DRUG_TARGETS,TARGET,P61626
DB04195,DRUG,DRUG_TARGETS,TARGET,P11217
DB04196,DRUG,DRUG_TARGETS,TARGET,Q81VW8
DB04197,DRUG,DRUG_TARGETS,TARGET,P05089
DB04198,DRUG,DRUG_TARGETS,TARGET,P0ABP8
DB04198,DRUG,DRUG_TARGETS,TARGET,Q27796
DB04199,DRUG,DRUG_TARGETS,TARGET,P0A1X2
DB04199,DRUG,DRUG_TARGETS,TARGET,Q7DB61
DB04199,DRUG,DRUG_TARGETS,TARGET,P0A1X3
DB04200,DRUG,DRUG_TARGETS,TARGET,Q6PKH6
DB04201,DRUG,DRUG_TARGETS,TARGET,P60906
DB04201,DRUG,DRUG_TARGETS,TARGET,P56194
DB04203,DRUG,DRUG_TARGETS,TARGET,P00918
DB04204,DRUG,DRUG_TARGETS,TARGET,P18031
DB04205,DRUG,DRUG_TARGETS,TARGET,P06612
DB04205,DRUG,DRUG_TARGETS,TARGET,P00644
DB04206,DRUG,DRUG_TARGETS,TARGET,P03706
DB04207,DRUG,DRUG_TARGETS,TARGET,Q9UDR5
DB04208,DRUG,DRUG_TARGETS,TARGET,P95468
DB04209,DRUG,DRUG_TARGETS,TARGET,P98170
DB04209,DRUG,DRUG_TARGETS,TARGET,P29973
DB04209,DRUG,DRUG_TARGETS,TARGET,Q12791
DB04209,DRUG,DRUG_TARGETS,TARGET,P0A0N4
DB04209,DRUG,DRUG_TARGETS,TARGET,Q7AKE4
DB04209,DRUG,DRUG_TARGETS,TARGET,P0DP23
DB04209,DRUG,DRUG_TARGETS,TARGET,Q9UGI6
DB04209,DRUG,DRUG_TARGETS,TARGET,P17252
DB04209,DRUG,DRUG_TARGETS,TARGET,P05771
DB04209,DRUG,DRUG_TARGETS,TARGET,Q05655
DB04209,DRUG,DRUG_TARGETS,TARGET,Q02156
DB04209,DRUG,DRUG_TARGETS,TARGET,P05129
DB04209,DRUG,DRUG_TARGETS,TARGET,P41743
DB04209,DRUG,DRUG_TARGETS,TARGET,Q04759
DB04209,DRUG,DRUG_TARGETS,TARGET,Q05513
DB04209,DRUG,DRUG_TARGETS,TARGET,P37840
DB04209,DRUG,DRUG_TARGETS,TARGET,A5U4F6
DB04210,DRUG,DRUG_TARGETS,TARGET,P01556
DB04212,DRUG,DRUG_TARGETS,TARGET,Q00740
DB04213,DRUG,DRUG_TARGETS,TARGET,P34913
DB04214,DRUG,DRUG_TARGETS,TARGET,P24666
DB04214,DRUG,DRUG_TARGETS,TARGET,Q9BVJ7
DB04215,DRUG,DRUG_TARGETS,TARGET,P07477
DB04216,DRUG,DRUG_TARGETS,TARGET,P48736
DB04216,DRUG,DRUG_TARGETS,TARGET,Q6NUS8
DB04216,DRUG,DRUG_TARGETS,TARGET,P25705
DB04216,DRUG,DRUG_TARGETS,TARGET,P06576
DB04216,DRUG,DRUG_TARGETS,TARGET,P36542
DB04216,DRUG,DRUG_TARGETS,TARGET,P11309
DB04216,DRUG,DRUG_TARGETS,TARGET,Q9AIU0
DB04216,DRUG,DRUG_TARGETS,TARGET,Q6NVY1
DB04216,DRUG,DRUG_TARGETS,TARGET,Q5G940
DB04216,DRUG,DRUG_TARGETS,TARGET,O94768
DB04216,DRUG,DRUG_TARGETS,TARGET,P03372
DB04216,DRUG,DRUG_TARGETS,TARGET,Q92731
DB04216,DRUG,DRUG_TARGETS,TARGET,P16083
DB04216,DRUG,DRUG_TARGETS,TARGET,P35869
DB04216,DRUG,DRUG_TARGETS,TARGET,Q16678
DB04216,DRUG,DRUG_TARGETS,TARGET,P60709
DB04216,DRUG,DRUG_TARGETS,TARGET,P68400
DB04216,DRUG,DRUG_TARGETS,TARGET,P67870
DB04216,DRUG,DRUG_TARGETS,TARGET,O00303
DB04216,DRUG,DRUG_TARGETS,TARGET,P07900
DB04216,DRUG,DRUG_TARGETS,TARGET,P54652
DB04216,DRUG,DRUG_TARGETS,TARGET,Q9Y230
DB04216,DRUG,DRUG_TARGETS,TARGET,Q15393
DB04216,DRUG,DRUG_TARGETS,TARGET,P22314
DB04216,DRUG,DRUG_TARGETS,TARGET,P04278
DB04216,DRUG,DRUG_TARGETS,TARGET,P16152
DB04216,DRUG,DRUG_TARGETS,TARGET,P17676
DB04216,DRUG,DRUG_TARGETS,TARGET,O75469
DB04216,DRUG,DRUG_TARGETS,TARGET,P08631
DB04217,DRUG,DRUG_TARGETS,TARGET,P77444
DB04217,DRUG,DRUG_TARGETS,TARGET,P32929
DB04218,DRUG,DRUG_TARGETS,TARGET,P00813
DB04220,DRUG,DRUG_TARGETS,TARGET,P06971
DB04221,DRUG,DRUG_TARGETS,TARGET,P9WPB5
DB04223,DRUG,DRUG_TARGETS,TARGET,P29474
DB04223,DRUG,DRUG_TARGETS,TARGET,P29475
DB04224,DRUG,DRUG_TARGETS,TARGET,Q07869
DB04224,DRUG,DRUG_TARGETS,TARGET,Q03181
DB04224,DRUG,DRUG_TARGETS,TARGET,P19793
DB04224,DRUG,DRUG_TARGETS,TARGET,P37231
DB04224,DRUG,DRUG_TARGETS,TARGET,P02689
DB04227,DRUG,DRUG_TARGETS,TARGET,P03472
DB04229,DRUG,DRUG_TARGETS,TARGET,P04377
DB04230,DRUG,DRUG_TARGETS,TARGET,O75390
DB04231,DRUG,DRUG_TARGETS,TARGET,P00282
DB04232,DRUG,DRUG_TARGETS,TARGET,P08254
DB04233,DRUG,DRUG_TARGETS,TARGET,P04118
DB04233,DRUG,DRUG_TARGETS,TARGET,P16233
DB04233,DRUG,DRUG_TARGETS,TARGET,P08100
DB04233,DRUG,DRUG_TARGETS,TARGET,P74334
DB04233,DRUG,DRUG_TARGETS,TARGET,P76045
DB04233,DRUG,DRUG_TARGETS,TARGET,P0A915
DB04233,DRUG,DRUG_TARGETS,TARGET,Q48152
DB04233,DRUG,DRUG_TARGETS,TARGET,P05695
DB04233,DRUG,DRUG_TARGETS,TARGET,P32722
DB04233,DRUG,DRUG_TARGETS,TARGET,P31243
DB04233,DRUG,DRUG_TARGETS,TARGET,Q9HUR5
DB04233,DRUG,DRUG_TARGETS,TARGET,P07110
DB04233,DRUG,DRUG_TARGETS,TARGET,Q9K597
DB04233,DRUG,DRUG_TARGETS,TARGET,Q9RBW8
DB04233,DRUG,DRUG_TARGETS,TARGET,A5W4F4
DB04233,DRUG,DRUG_TARGETS,TARGET,Q9HVJ6
DB04233,DRUG,DRUG_TARGETS,TARGET,Q72JD8
DB04233,DRUG,DRUG_TARGETS,TARGET,O33407
DB04233,DRUG,DRUG_TARGETS,TARGET,P33247
DB04233,DRUG,DRUG_TARGETS,TARGET,P06129
DB04233,DRUG,DRUG_TARGETS,TARGET,P39767
DB04233,DRUG,DRUG_TARGETS,TARGET,P02931
DB04233,DRUG,DRUG_TARGETS,TARGET,P10384
DB04233,DRUG,DRUG_TARGETS,TARGET,P0A917
DB04233,DRUG,DRUG_TARGETS,TARGET,P0A910
DB04234,DRUG,DRUG_TARGETS,TARGET,P43235
DB04235,DRUG,DRUG_TARGETS,TARGET,P80404
DB04237,DRUG,DRUG_TARGETS,TARGET,P04745
DB04237,DRUG,DRUG_TARGETS,TARGET,O67987
DB04237,DRUG,DRUG_TARGETS,TARGET,P00778
DB04238,DRUG,DRUG_TARGETS,TARGET,P07477
DB04239,DRUG,DRUG_TARGETS,TARGET,P28720
DB04241,DRUG,DRUG_TARGETS,TARGET,P16932
DB04242,DRUG,DRUG_TARGETS,TARGET,P20586
DB04242,DRUG,DRUG_TARGETS,TARGET,P26602
DB04242,DRUG,DRUG_TARGETS,TARGET,P00438
DB04242,DRUG,DRUG_TARGETS,TARGET,Q04416
DB04243,DRUG,DRUG_TARGETS,TARGET,P0AGE0
DB04244,DRUG,DRUG_TARGETS,TARGET,P43235
DB04246,DRUG,DRUG_TARGETS,TARGET,P07477
DB04248,DRUG,DRUG_TARGETS,TARGET,Q65CX5
DB04249,DRUG,DRUG_TARGETS,TARGET,P99999
DB04250,DRUG,DRUG_TARGETS,TARGET,P06276
DB04252,DRUG,DRUG_TARGETS,TARGET,P05020
DB04253,DRUG,DRUG_TARGETS,TARGET,P16083
DB04253,DRUG,DRUG_TARGETS,TARGET,P38489
DB04254,DRUG,DRUG_TARGETS,TARGET,P07900
DB04255,DRUG,DRUG_TARGETS,TARGET,P03366
DB04256,DRUG,DRUG_TARGETS,TARGET,Q13255
DB04257,DRUG,DRUG_TARGETS,TARGET,O67648
DB04257,DRUG,DRUG_TARGETS,TARGET,O31440
DB04257,DRUG,DRUG_TARGETS,TARGET,P14779
DB04258,DRUG,DRUG_TARGETS,TARGET,P11473
DB04260,DRUG,DRUG_TARGETS,TARGET,P00491
DB04261,DRUG,DRUG_TARGETS,TARGET,P00808
DB04262,DRUG,DRUG_TARGETS,TARGET,O66529
DB04263,DRUG,DRUG_TARGETS,TARGET,P11926
DB04264,DRUG,DRUG_TARGETS,TARGET,P08179
DB04265,DRUG,DRUG_TARGETS,TARGET,P04958
DB04265,DRUG,DRUG_TARGETS,TARGET,Q02834
DB04265,DRUG,DRUG_TARGETS,TARGET,Q04830
DB04265,DRUG,DRUG_TARGETS,TARGET,P12564
DB04267,DRUG,DRUG_TARGETS,TARGET,P04036
DB04267,DRUG,DRUG_TARGETS,TARGET,P9WP23
DB04268,DRUG,DRUG_TARGETS,TARGET,P61626
DB04269,DRUG,DRUG_TARGETS,TARGET,P07477
DB04270,DRUG,DRUG_TARGETS,TARGET,P37231
DB04271,DRUG,DRUG_TARGETS,TARGET,Q08499
DB04272,DRUG,DRUG_TARGETS,TARGET,C7C422
DB04272,DRUG,DRUG_TARGETS,TARGET,P15121
DB04272,DRUG,DRUG_TARGETS,TARGET,P39126
DB04272,DRUG,DRUG_TARGETS,TARGET,P00808
DB04272,DRUG,DRUG_TARGETS,TARGET,P04190
DB04272,DRUG,DRUG_TARGETS,TARGET,O75390
DB04272,DRUG,DRUG_TARGETS,TARGET,P12931
DB04272,DRUG,DRUG_TARGETS,TARGET,P07998
DB04272,DRUG,DRUG_TARGETS,TARGET,P12724
DB04272,DRUG,DRUG_TARGETS,TARGET,P05042
DB04272,DRUG,DRUG_TARGETS,TARGET,Q9X0N8
DB04272,DRUG,DRUG_TARGETS,TARGET,Q96RQ9
DB04272,DRUG,DRUG_TARGETS,TARGET,Q9GZU7
DB04272,DRUG,DRUG_TARGETS,TARGET,P83787
DB04272,DRUG,DRUG_TARGETS,TARGET,O14964
DB04272,DRUG,DRUG_TARGETS,TARGET,P11922
DB04272,DRUG,DRUG_TARGETS,TARGET,P13299
DB04272,DRUG,DRUG_TARGETS,TARGET,P10930
DB04272,DRUG,DRUG_TARGETS,TARGET,P40926
DB04272,DRUG,DRUG_TARGETS,TARGET,Q2QJL3
DB04272,DRUG,DRUG_TARGETS,TARGET,P38516
DB04272,DRUG,DRUG_TARGETS,TARGET,P15086
DB04272,DRUG,DRUG_TARGETS,TARGET,P03277
DB04272,DRUG,DRUG_TARGETS,TARGET,Q9WZW1
DB04272,DRUG,DRUG_TARGETS,TARGET,O33833
DB04272,DRUG,DRUG_TARGETS,TARGET,A0A5P8YJZ1
DB04272,DRUG,DRUG_TARGETS,TARGET,Q9LCX9
DB04272,DRUG,DRUG_TARGETS,TARGET,P46849
DB04272,DRUG,DRUG_TARGETS,TARGET,P62312
DB04272,DRUG,DRUG_TARGETS,TARGET,Q9HB21
DB04272,DRUG,DRUG_TARGETS,TARGET,P21408
DB04272,DRUG,DRUG_TARGETS,TARGET,Q9WZ40
DB04272,DRUG,DRUG_TARGETS,TARGET,P0A753
DB04272,DRUG,DRUG_TARGETS,TARGET,Q9X286
DB04272,DRUG,DRUG_TARGETS,TARGET,P07360
DB04272,DRUG,DRUG_TARGETS,TARGET,Q9CBQ2
DB04272,DRUG,DRUG_TARGETS,TARGET,P9WN39
DB04272,DRUG,DRUG_TARGETS,TARGET,P9WN38
DB04272,DRUG,DRUG_TARGETS,TARGET,O34002
DB04272,DRUG,DRUG_TARGETS,TARGET,Q9GV41
DB04272,DRUG,DRUG_TARGETS,TARGET,P07741
DB04272,DRUG,DRUG_TARGETS,TARGET,Q9HU22
DB04272,DRUG,DRUG_TARGETS,TARGET,Q81F54
DB04272,DRUG,DRUG_TARGETS,TARGET,P33644
DB04272,DRUG,DRUG_TARGETS,TARGET,P44725
DB04272,DRUG,DRUG_TARGETS,TARGET,P04079
DB04272,DRUG,DRUG_TARGETS,TARGET,Q9BY32
DB04272,DRUG,DRUG_TARGETS,TARGET,Q37875
DB04272,DRUG,DRUG_TARGETS,TARGET,Q9X1F0
DB04272,DRUG,DRUG_TARGETS,TARGET,P32427
DB04272,DRUG,DRUG_TARGETS,TARGET,P06672
DB04273,DRUG,DRUG_TARGETS,TARGET,P11086
DB04275,DRUG,DRUG_TARGETS,TARGET,P35270
DB04276,DRUG,DRUG_TARGETS,TARGET,A0A0H3JWX6
DB04276,DRUG,DRUG_TARGETS,TARGET,P07384
DB04277,DRUG,DRUG_TARGETS,TARGET,O35000
DB04278,DRUG,DRUG_TARGETS,TARGET,P60568
DB04279,DRUG,DRUG_TARGETS,TARGET,P08200
DB04279,DRUG,DRUG_TARGETS,TARGET,Q56268
DB04280,DRUG,DRUG_TARGETS,TARGET,P16006
DB04281,DRUG,DRUG_TARGETS,TARGET,Q02127
DB04282,DRUG,DRUG_TARGETS,TARGET,P07986
DB04282,DRUG,DRUG_TARGETS,TARGET,P22073
DB04282,DRUG,DRUG_TARGETS,TARGET,Q54331
DB04282,DRUG,DRUG_TARGETS,TARGET,P09848
DB04284,DRUG,DRUG_TARGETS,TARGET,P0AFM2
DB04285,DRUG,DRUG_TARGETS,TARGET,P18031
DB04286,DRUG,DRUG_TARGETS,TARGET,P02925
DB04286,DRUG,DRUG_TARGETS,TARGET,P36946
DB04287,DRUG,DRUG_TARGETS,TARGET,P14555
DB04288,DRUG,DRUG_TARGETS,TARGET,P24941
DB04289,DRUG,DRUG_TARGETS,TARGET,P9WGR1
DB04293,DRUG,DRUG_TARGETS,TARGET,P00811
DB04294,DRUG,DRUG_TARGETS,TARGET,P9WJJ7
DB04295,DRUG,DRUG_TARGETS,TARGET,P11217
DB04296,DRUG,DRUG_TARGETS,TARGET,P0AG16
DB04297,DRUG,DRUG_TARGETS,TARGET,Q8WUI4
DB04297,DRUG,DRUG_TARGETS,TARGET,Q9BY41
DB04297,DRUG,DRUG_TARGETS,TARGET,O67135
DB04297,DRUG,DRUG_TARGETS,TARGET,Q14790
DB04297,DRUG,DRUG_TARGETS,TARGET,P34995
DB04297,DRUG,DRUG_TARGETS,TARGET,P43116
DB04297,DRUG,DRUG_TARGETS,TARGET,P43115
DB04297,DRUG,DRUG_TARGETS,TARGET,P35408
DB04297,DRUG,DRUG_TARGETS,TARGET,P01375
DB04298,DRUG,DRUG_TARGETS,TARGET,P26663
DB04299,DRUG,DRUG_TARGETS,TARGET,P00509
DB04299,DRUG,DRUG_TARGETS,TARGET,P28593
DB04299,DRUG,DRUG_TARGETS,TARGET,Q56232
DB04299,DRUG,DRUG_TARGETS,TARGET,P95468
DB04299,DRUG,DRUG_TARGETS,TARGET,P17174
DB04301,DRUG,DRUG_TARGETS,TARGET,P07477
DB04302,DRUG,DRUG_TARGETS,TARGET,P9WQD9
DB04302,DRUG,DRUG_TARGETS,TARGET,P0A953
DB04303,DRUG,DRUG_TARGETS,TARGET,O68541
DB04303,DRUG,DRUG_TARGETS,TARGET,Q8VVD2
DB04304,DRUG,DRUG_TARGETS,TARGET,P22073
DB04306,DRUG,DRUG_TARGETS,TARGET,Q86XF0
DB04306,DRUG,DRUG_TARGETS,TARGET,P22906
DB04307,DRUG,DRUG_TARGETS,TARGET,P27338
DB04310,DRUG,DRUG_TARGETS,TARGET,P68826
DB04310,DRUG,DRUG_TARGETS,TARGET,Q93LE9
DB04310,DRUG,DRUG_TARGETS,TARGET,Q819U0
DB04310,DRUG,DRUG_TARGETS,TARGET,Q819K2
DB04310,DRUG,DRUG_TARGETS,TARGET,Q82ZJ0
DB04310,DRUG,DRUG_TARGETS,TARGET,P68771
DB04310,DRUG,DRUG_TARGETS,TARGET,Q9HBH1
DB04310,DRUG,DRUG_TARGETS,TARGET,Q9I7A8
DB04310,DRUG,DRUG_TARGETS,TARGET,P0A6K3
DB04310,DRUG,DRUG_TARGETS,TARGET,O31410
DB04310,DRUG,DRUG_TARGETS,TARGET,Q8NX78
DB04311,DRUG,DRUG_TARGETS,TARGET,P07477
DB04312,DRUG,DRUG_TARGETS,TARGET,P00326
DB04314,DRUG,DRUG_TARGETS,TARGET,P07617
DB04315,DRUG,DRUG_TARGETS,TARGET,P01112
DB04315,DRUG,DRUG_TARGETS,TARGET,P61586
DB04315,DRUG,DRUG_TARGETS,TARGET,P21980
DB04315,DRUG,DRUG_TARGETS,TARGET,P62491
DB04315,DRUG,DRUG_TARGETS,TARGET,P0A7D4
DB04315,DRUG,DRUG_TARGETS,TARGET,P9WN95
DB04315,DRUG,DRUG_TARGETS,TARGET,Q08188
DB04315,DRUG,DRUG_TARGETS,TARGET,Q92930
DB04315,DRUG,DRUG_TARGETS,TARGET,P62330
DB04315,DRUG,DRUG_TARGETS,TARGET,Q8N142
DB04315,DRUG,DRUG_TARGETS,TARGET,P13551
DB04315,DRUG,DRUG_TARGETS,TARGET,P49411
DB04315,DRUG,DRUG_TARGETS,TARGET,Q9X1F8
DB04315,DRUG,DRUG_TARGETS,TARGET,P32056
DB04315,DRUG,DRUG_TARGETS,TARGET,P38424
DB04315,DRUG,DRUG_TARGETS,TARGET,P41091
DB04315,DRUG,DRUG_TARGETS,TARGET,P63096
DB04315,DRUG,DRUG_TARGETS,TARGET,O07347
DB04315,DRUG,DRUG_TARGETS,TARGET,P11488
DB04315,DRUG,DRUG_TARGETS,TARGET,P60339
DB04315,DRUG,DRUG_TARGETS,TARGET,P51151
DB04315,DRUG,DRUG_TARGETS,TARGET,P15531
DB04315,DRUG,DRUG_TARGETS,TARGET,Q15382
DB04315,DRUG,DRUG_TARGETS,TARGET,P60953
DB04315,DRUG,DRUG_TARGETS,TARGET,Q83JC4
DB04315,DRUG,DRUG_TARGETS,TARGET,P84077
DB04315,DRUG,DRUG_TARGETS,TARGET,P13639
DB04315,DRUG,DRUG_TARGETS,TARGET,Q54089
DB04315,DRUG,DRUG_TARGETS,TARGET,P10114
DB04315,DRUG,DRUG_TARGETS,TARGET,Q7Z2Z2
DB04315,DRUG,DRUG_TARGETS,TARGET,P40616
DB04315,DRUG,DRUG_TARGETS,TARGET,P62826
DB04315,DRUG,DRUG_TARGETS,TARGET,P51149
DB04315,DRUG,DRUG_TARGETS,TARGET,Q6NXR0
DB04315,DRUG,DRUG_TARGETS,TARGET,P15170
DB04315,DRUG,DRUG_TARGETS,TARGET,P20339
DB04315,DRUG,DRUG_TARGETS,TARGET,P68104
DB04315,DRUG,DRUG_TARGETS,TARGET,P18085
DB04315,DRUG,DRUG_TARGETS,TARGET,O60547
DB04315,DRUG,DRUG_TARGETS,TARGET,P11233
DB04315,DRUG,DRUG_TARGETS,TARGET,Q01698
DB04315,DRUG,DRUG_TARGETS,TARGET,Q96KC2
DB04315,DRUG,DRUG_TARGETS,TARGET,Q26000
DB04315,DRUG,DRUG_TARGETS,TARGET,P36405
DB04315,DRUG,DRUG_TARGETS,TARGET,P22392
DB04315,DRUG,DRUG_TARGETS,TARGET,Q51366
DB04315,DRUG,DRUG_TARGETS,TARGET,P63000
DB04315,DRUG,DRUG_TARGETS,TARGET,Q9X242
DB04315,DRUG,DRUG_TARGETS,TARGET,Q9Y6B6
DB04315,DRUG,DRUG_TARGETS,TARGET,Q9U8D3
DB04315,DRUG,DRUG_TARGETS,TARGET,Q9Y689
DB04316,DRUG,DRUG_TARGETS,TARGET,P15085
DB04317,DRUG,DRUG_TARGETS,TARGET,P00864
DB04318,DRUG,DRUG_TARGETS,TARGET,P24347
DB04320,DRUG,DRUG_TARGETS,TARGET,P51698
DB04322,DRUG,DRUG_TARGETS,TARGET,P11586
DB04324,DRUG,DRUG_TARGETS,TARGET,P53582
DB04324,DRUG,DRUG_TARGETS,TARGET,P50579
DB04325,DRUG,DRUG_TARGETS,TARGET,P46883
DB04325,DRUG,DRUG_TARGETS,TARGET,P07477
DB04325,DRUG,DRUG_TARGETS,TARGET,P07478
DB04326,DRUG,DRUG_TARGETS,TARGET,P04075
DB04326,DRUG,DRUG_TARGETS,TARGET,P60174
DB04326,DRUG,DRUG_TARGETS,TARGET,P05062
DB04326,DRUG,DRUG_TARGETS,TARGET,P0AB87
DB04327,DRUG,DRUG_TARGETS,TARGET,P60484
DB04327,DRUG,DRUG_TARGETS,TARGET,Q9UNN8
DB04327,DRUG,DRUG_TARGETS,TARGET,Q8YSC4
DB04328,DRUG,DRUG_TARGETS,TARGET,P0A6D3
DB04328,DRUG,DRUG_TARGETS,TARGET,Q9S400
DB04330,DRUG,DRUG_TARGETS,TARGET,P04015
DB04331,DRUG,DRUG_TARGETS,TARGET,P52732
DB04334,DRUG,DRUG_TARGETS,TARGET,Q16853
DB04334,DRUG,DRUG_TARGETS,TARGET,P46883
DB04334,DRUG,DRUG_TARGETS,TARGET,P46881
DB04335,DRUG,DRUG_TARGETS,TARGET,P00491
DB04335,DRUG,DRUG_TARGETS,TARGET,Q9GPQ4
DB04335,DRUG,DRUG_TARGETS,TARGET,P0ABP8
DB04336,DRUG,DRUG_TARGETS,TARGET,P07477
DB04337,DRUG,DRUG_TARGETS,TARGET,P02144
DB04338,DRUG,DRUG_TARGETS,TARGET,P28482
DB04338,DRUG,DRUG_TARGETS,TARGET,Q16539
DB04339,DRUG,DRUG_TARGETS,TARGET,Q63HM9
DB04339,DRUG,DRUG_TARGETS,TARGET,Q9UNP4
DB04340,DRUG,DRUG_TARGETS,TARGET,P15555
DB04342,DRUG,DRUG_TARGETS,TARGET,P14489
DB04343,DRUG,DRUG_TARGETS,TARGET,P37330
DB04343,DRUG,DRUG_TARGETS,TARGET,P9WKK7
DB04343,DRUG,DRUG_TARGETS,TARGET,P9WK17
DB04343,DRUG,DRUG_TARGETS,TARGET,P9WGY3
DB04345,DRUG,DRUG_TARGETS,TARGET,P30043
DB04345,DRUG,DRUG_TARGETS,TARGET,Q9WZW1
DB04346,DRUG,DRUG_TARGETS,TARGET,Q8Z2X8
DB04347,DRUG,DRUG_TARGETS,TARGET,Q6GII7
DB04347,DRUG,DRUG_TARGETS,TARGET,P15474
DB04348,DRUG,DRUG_TARGETS,TARGET,P19835
DB04348,DRUG,DRUG_TARGETS,TARGET,Q96RI1
DB04348,DRUG,DRUG_TARGETS,TARGET,P51161
DB04349,DRUG,DRUG_TARGETS,TARGET,P39126
DB04349,DRUG,DRUG_TARGETS,TARGET,O07015
DB04350,DRUG,DRUG_TARGETS,TARGET,Q13231
DB04350,DRUG,DRUG_TARGETS,TARGET,Q873X9
DB04351,DRUG,DRUG_TARGETS,TARGET,Q99798
DB04351,DRUG,DRUG_TARGETS,TARGET,P36683
DB04352,DRUG,DRUG_TARGETS,TARGET,P36946
DB04352,DRUG,DRUG_TARGETS,TARGET,Q9BW91
DB04353,DRUG,DRUG_TARGETS,TARGET,P12499
DB04356,DRUG,DRUG_TARGETS,TARGET,P00492
DB04359,DRUG,DRUG_TARGETS,TARGET,O31156
DB04360,DRUG,DRUG_TARGETS,TARGET,P00811
DB04361,DRUG,DRUG_TARGETS,TARGET,P13650
DB04363,DRUG,DRUG_TARGETS,TARGET,P30043
DB04365,DRUG,DRUG_TARGETS,TARGET,P20309
DB04365,DRUG,DRUG_TARGETS,TARGET,P11229
DB04366,DRUG,DRUG_TARGETS,TARGET,P15531
DB04367,DRUG,DRUG_TARGETS,TARGET,Q07912
DB04367,DRUG,DRUG_TARGETS,TARGET,P49759
DB04368,DRUG,DRUG_TARGETS,TARGET,P0A6K3
DB04368,DRUG,DRUG_TARGETS,TARGET,Q9HBH1
DB04369,DRUG,DRUG_TARGETS,TARGET,P35030
DB04371,DRUG,DRUG_TARGETS,TARGET,P00918
DB04372,DRUG,DRUG_TARGETS,TARGET,Q9UKL6
DB04373,DRUG,DRUG_TARGETS,TARGET,P46925
DB04374,DRUG,DRUG_TARGETS,TARGET,Q9UJM8
DB04376,DRUG,DRUG_TARGETS,TARGET,Q05655
DB04377,DRUG,DRUG_TARGETS,TARGET,P04035
DB04378,DRUG,DRUG_TARGETS,TARGET,P46925
DB04379,DRUG,DRUG_TARGETS,TARGET,P00797
DB04380,DRUG,DRUG_TARGETS,TARGET,P77425
DB04381,DRUG,DRUG_TARGETS,TARGET,P05091
DB04382,DRUG,DRUG_TARGETS,TARGET,P00722
DB04385,DRUG,DRUG_TARGETS,TARGET,P0ABF6
DB04386,DRUG,DRUG_TARGETS,TARGET,Q9AQS0
DB04387,DRUG,DRUG_TARGETS,TARGET,P00797
DB04387,DRUG,DRUG_TARGETS,TARGET,P0DJ06
DB04388,DRUG,DRUG_TARGETS,TARGET,Q88K39
DB04389,DRUG,DRUG_TARGETS,TARGET,P49789
DB04391,DRUG,DRUG_TARGETS,TARGET,P07477
DB04392,DRUG,DRUG_TARGETS,TARGET,P15559
DB04392,DRUG,DRUG_TARGETS,TARGET,P41407
DB04392,DRUG,DRUG_TARGETS,TARGET,P38489
DB04393,DRUG,DRUG_TARGETS,TARGET,O24990
DB04394,DRUG,DRUG_TARGETS,TARGET,P00918
DB04395,DRUG,DRUG_TARGETS,TARGET,P49841
DB04395,DRUG,DRUG_TARGETS,TARGET,P23919
DB04395,DRUG,DRUG_TARGETS,TARGET,Q56310
DB04395,DRUG,DRUG_TARGETS,TARGET,P08069
DB04395,DRUG,DRUG_TARGETS,TARGET,P11309
DB04395,DRUG,DRUG_TARGETS,TARGET,P45510
DB04395,DRUG,DRUG_TARGETS,TARGET,P0A6I3
DB04395,DRUG,DRUG_TARGETS,TARGET,P19367
DB04395,DRUG,DRUG_TARGETS,TARGET,P33221
DB04395,DRUG,DRUG_TARGETS,TARGET,P06239
DB04395,DRUG,DRUG_TARGETS,TARGET,P68400
DB04395,DRUG,DRUG_TARGETS,TARGET,P29317
DB04395,DRUG,DRUG_TARGETS,TARGET,P59846
DB04395,DRUG,DRUG_TARGETS,TARGET,P53779
DB04395,DRUG,DRUG_TARGETS,TARGET,P0A820
DB04395,DRUG,DRUG_TARGETS,TARGET,P45066
DB04395,DRUG,DRUG_TARGETS,TARGET,P23367
DB04395,DRUG,DRUG_TARGETS,TARGET,Q99661
DB04395,DRUG,DRUG_TARGETS,TARGET,P23677
DB04395,DRUG,DRUG_TARGETS,TARGET,Q02880
DB04395,DRUG,DRUG_TARGETS,TARGET,P48637
DB04395,DRUG,DRUG_TARGETS,TARGET,Q83LD8
DB04395,DRUG,DRUG_TARGETS,TARGET,Q16877
DB04395,DRUG,DRUG_TARGETS,TARGET,P0A3Y5
DB04395,DRUG,DRUG_TARGETS,TARGET,P53355
DB04395,DRUG,DRUG_TARGETS,TARGET,P08690
DB04395,DRUG,DRUG_TARGETS,TARGET,P68133
DB04395,DRUG,DRUG_TARGETS,TARGET,P0A6C8
